stock_id,stock_name,event_name,date
2324,仁寶,法人說明會,2021/06/17
2330,台積電,除權息,2021/06/17
2385,群光,法人說明會,2021/06/17
2408,南亞科,法人說明會,2021/06/17
2637,慧洋-KY,法人說明會,2021/06/17
3218,大學光,法人說明會,2021/06/17
4171,瑞基,除權息,2021/06/17
4961,天鈺,除權息,2021/06/17
5522,遠雄,除權息,2021/06/17
6146,耕興,法人說明會,2021/06/17
6415,矽力*-KY,增資股上市,2021/06/17
6560,欣普羅,增資股上市,2021/06/17
9911,櫻花,除權息,2021/06/17
2404,漢唐,除權息,2021/06/18
2832,台產,除權息,2021/06/18
2850,新產,法人說明會,2021/06/18
2926,誠品生活,除權息,2021/06/18
3312,弘憶股,法人說明會,2021/06/18
3679,新至陞,除權息,2021/06/18
4175,杏一,法人說明會,2021/06/18
5274,信驊,除權息,2021/06/18
5520,力泰,除權息,2021/06/18
6269,台郡,除權息,2021/06/18
6651,全宇昕,增資股上市,2021/06/18
6672,騰輝電子-KY,除權息,2021/06/18
6732,昇佳電子,法人說明會,2021/06/18
8112,至上,增資股上市,2021/06/18
8933,愛地雅,增資股上市,2021/06/18
9944,新麗,除權息,2021/06/18
,新光美債1-3,除權息,2021/06/21
,永豐10年A公司債,除權息,2021/06/21
,永豐1-3年美公債,除權息,2021/06/21
,永豐20年美公債,除權息,2021/06/21
3219,倚強科,增資股上市,2021/06/21
3591,艾笛森,增資股上市,2021/06/21
3661,世芯-KY,增資股上市,2021/06/21
6275,元山,除權息,2021/06/21
6568,宏觀,增資股上市,2021/06/21
,統一美債10年Aa-A,除權息,2021/06/22
2208,台船,法人說明會,2021/06/22
2312,金寶,除權息,2021/06/22
4923,力士,除權息,2021/06/22
5536,聖暉*,法人說明會,2021/06/22
6776,展碁國際,增資股上市,2021/06/22
8422,可寧衛,除權息,2021/06/22
8924,大田,除權息,2021/06/22
2360,致茂,除權息,2021/06/23
2450,神腦,除權息,2021/06/23
2916,滿心,除權息,2021/06/23
4767,誠泰科技,法人說明會,2021/06/23
5209,新鼎,法人說明會,2021/06/23
6180,橘子,法人說明會,2021/06/23
6288,聯嘉,除權息,2021/06/23
6415,矽力*-KY,增資股上市,2021/06/23
6803,崑鼎,法人說明會,2021/06/23
8027,鈦昇,除權息,2021/06/23
9933,中鼎,法人說明會,2021/06/23
1103,嘉泥,法人說明會,2021/06/24
1316,上曜,法人說明會,2021/06/24
1558,伸興,法人說明會,2021/06/24
1615,大山,除權息,2021/06/24
1760,寶齡富錦,除權息,2021/06/24
2340,台亞,除權息,2021/06/24
2383,台光電,法人說明會,2021/06/24
2409,友達,除權息,2021/06/24
2480,敦陽科,除權息,2021/06/24
3402,漢科,除權息,2021/06/24
4739,康普,法人說明會,2021/06/24
5201,凱衛,除權息,2021/06/24
5801,第一金投,除權息,2021/06/24
6026,福邦證,增資股上市,2021/06/24
6179,亞通,除權息,2021/06/24
6505,台塑化,法人說明會,2021/06/24
6515,穎崴,除權息,2021/06/24
6531,愛普*,增資股上市,2021/06/24
1598,岱宇,除權息,2021/06/25
1710,東聯,法人說明會,2021/06/25
2006,東和鋼鐵,除權息,2021/06/25
2014,中鴻,法人說明會,2021/06/25
2498,宏達電,增資股上市,2021/06/25
3363,上詮,除權息,2021/06/25
3557,嘉威,除權息,2021/06/25
4564,元翎,除權息,2021/06/25
4976,佳凌,除權息,2021/06/25
4994,傳奇,法人說明會,2021/06/25
5608,四維航,股東會,2021/06/25
6589,台康生技,增資股上市,2021/06/25
8477,創業家,除權息,2021/06/25
9110,越南控-DR,股東會,2021/06/25
911868,同方友友-DR,股東會,2021/06/25
2250,IKKA-KY,新股掛牌,2021/05/31
2834,臺企銀,法人說明會,2021/05/31
2892,第一金,法人說明會,2021/05/31
4147,中裕,法人說明會,2021/05/31
6829,千附精密,股東會,2021/05/31
8210,勤誠,除權息,2021/05/31
1443,立益物流,交易所類股調整,2021/06/01
1453,大將,交易所類股調整,2021/06/01
1456,怡華,交易所類股調整,2021/06/01
1702,南僑,除權息,2021/06/01
2241,艾姆勒,交易所類股調整,2021/06/01
2317,鴻海,法人說明會,2021/06/01
2353,宏碁,法人說明會,2021/06/01
2429,銘旺科,交易所類股調整,2021/06/01
2459,敦吉,交易所類股調整,2021/06/01
2614,東森,交易所類股調整,2021/06/01
3219,倚強科,交易所類股調整,2021/06/01
3313,斐成,交易所類股調整,2021/06/01
3357,臺慶科,增資股上市,2021/06/01
3450,聯鈞,交易所類股調整,2021/06/01
3669,圓展,交易所類股調整,2021/06/01
3685,元創精密,交易所類股調整,2021/06/01
4747,強生,除權息,2021/06/01
5345,天揚,交易所類股調整,2021/06/01
5546,永固-KY,法人說明會,2021/06/01
5604,中連,交易所類股調整,2021/06/01
6165,浪凡,交易所類股調整,2021/06/01
6240,松崗,交易所類股調整,2021/06/01
6275,元山,交易所類股調整,2021/06/01
6506,雙邦,交易所類股調整,2021/06/01
6573,虹揚-KY,法人說明會,2021/06/01
8354,冠好,交易所類股調整,2021/06/01
8489,三貝德,交易所類股調整,2021/06/01
8499,鼎炫-KY,交易所類股調整,2021/06/01
2330,台積電,法人說明會,2021/06/02
2801,彰銀,法人說明會,2021/06/02
3227,原相,增資股上市,2021/06/02
5222,全訊,增資股上市,2021/06/02
6204,艾華,除權息,2021/06/02
1342,八貫,除權息,2021/06/03
1586,和勤,法人說明會,2021/06/03
2317,鴻海,法人說明會,2021/06/03
2722,夏都,除權息,2021/06/03
2809,京城銀,除權息,2021/06/03
3130,一零四,法人說明會,2021/06/03
3443,創意,除權息,2021/06/03
3529,力旺,法人說明會,2021/06/03
4121,優盛,增資股上市,2021/06/03
5434,崇越,除權息,2021/06/03
6214,精誠,法人說明會,2021/06/03
6592,和潤企業,法人說明會,2021/06/03
6672,騰輝電子-KY,法人說明會,2021/06/03
912000,晨訊科-DR,股東會,2021/06/03
6021,美好證,增資股上市,2021/06/04
6770,力積電,法人說明會,2021/06/04
9105,泰金寶-DR,增資股上市,2021/06/04
1597,直得,除權息,2021/06/07
3036,文曄,法人說明會,2021/06/07
6024,群益期,除權息,2021/06/07
6654,天正國際,除權息,2021/06/07
8342,益張,除權息,2021/06/07
8411,福貞-KY,法人說明會,2021/06/07
1707,葡萄王,法人說明會,2021/06/08
2347,聯強,除權息,2021/06/08
4440,宜新實業,除權息,2021/06/08
5903,全家,法人說明會,2021/06/08
9931,欣高,法人說明會,2021/06/08
1229,聯華,法人說明會,2021/06/09
1477,聚陽,法人說明會,2021/06/09
1504,東元,除權息,2021/06/09
1907,永豐餘,除權息,2021/06/09
2308,台達電,法人說明會,2021/06/09
2317,鴻海,法人說明會,2021/06/09
2351,順德,法人說明會,2021/06/09
2548,華固,除權息,2021/06/09
3167,大量,除權息,2021/06/09
4950,牧東,法人說明會,2021/06/09
5864,致和證,除權息,2021/06/09
6219,富旺,除權息,2021/06/09
6223,旺矽,法人說明會,2021/06/09
6661,威健生技,除權息,2021/06/09
8932,宏大,增資股上市,2021/06/09
910322,康師傅-DR,除權息,2021/06/09
1101,台泥,法人說明會,2021/06/10
1477,聚陽,法人說明會,2021/06/10
1515,力山,除權息,2021/06/10
2020,美亞,除權息,2021/06/10
2059,川湖,法人說明會,2021/06/10
2606,裕民,法人說明會,2021/06/10
2890,永豐金,法人說明會,2021/06/10
3218,大學光,法人說明會,2021/06/10
3231,緯創,法人說明會,2021/06/10
3376,新日興,法人說明會,2021/06/10
3413,京鼎,法人說明會,2021/06/10
3702,大聯大,法人說明會,2021/06/10
4571,鈞興-KY,除權息,2021/06/10
4961,天鈺,法人說明會,2021/06/10
4977,眾達-KY,除權息,2021/06/10
4995,晶達,除權息,2021/06/10
6412,群電,法人說明會,2021/06/10
6491,晶碩,除權息,2021/06/10
6510,精測,法人說明會,2021/06/10
6547,高端疫苗,重大訊息,2021/06/10
6585,鼎基,除權息,2021/06/10
6770,力積電,法人說明會,2021/06/10
6823,濾能,興櫃掛牌,2021/06/10
8299,群聯,法人說明會,2021/06/10
9940,信義,除權息,2021/06/10
1532,勤美,法人說明會,2021/06/11
3631,晟楠,增資股上市,2021/06/11
5288,豐祥-KY,法人說明會,2021/06/11
5306,桂盟,法人說明會,2021/06/11
5533,皇鼎,除權息,2021/06/11
6123,上奇,除權息,2021/06/11
6243,迅杰,法人說明會,2021/06/11
6425,易發,除權息,2021/06/11
6470,宇智,除權息,2021/06/11
6523,達爾膚,除權息,2021/06/11
6533,晶心科,除權息,2021/06/11
6806,森崴能源,增資股上市,2021/06/11
1305,華夏,法人說明會,2021/05/17
1907,永豐餘,股東會,2021/05/17
2430,燦坤,除權息,2021/05/17
2436,偉詮電,法人說明會,2021/05/17
2882,國泰金,法人說明會,2021/05/17
2929,淘帝-KY,法人說明會,2021/05/17
3036,文曄,法人說明會,2021/05/17
3041,揚智,法人說明會,2021/05/17
4747,強生,股東會,2021/05/17
6204,艾華,股東會,2021/05/17
6799,來頡,股東會,2021/05/17
8942,森鉅,股東會,2021/05/17
,元大美債20年,除權息,2021/05/18
,群益15年IG公用債,除權息,2021/05/18
,群益15年EM主權債,除權息,2021/05/18
,元大10年IG銀行債,除權息,2021/05/18
,群益7+中國政金債,除權息,2021/05/18
,凱基IG精選15+,除權息,2021/05/18
,群益1-5年IG債,除權息,2021/05/18
1303,南亞,法人說明會,2021/05/18
1308,亞聚,法人說明會,2021/05/18
1309,台達化,法人說明會,2021/05/18
1342,八貫,股東會,2021/05/18
1516,川飛,股東會,2021/05/18
1795,美時,法人說明會,2021/05/18
2308,台達電,法人說明會,2021/05/18
2408,南亞科,法人說明會,2021/05/18
2809,京城銀,股東會,2021/05/18
3088,艾訊,業績發表會,2021/05/18
3311,閎暉,增資股上市,2021/05/18
3529,力旺,法人說明會,2021/05/18
3532,台勝科,法人說明會,2021/05/18
3665,貿聯-KY,法人說明會,2021/05/18
3708,上緯投控,法人說明會,2021/05/18
4961,天鈺,股東會,2021/05/18
4966,譜瑞-KY,法人說明會,2021/05/18
4966,譜瑞-KY,增資股上市,2021/05/18
5309,系統電,業績發表會,2021/05/18
5310,天剛,增資股上市,2021/05/18
5457,宣德,法人說明會,2021/05/18
5880,合庫金,法人說明會,2021/05/18
6173,信昌電,業績發表會,2021/05/18
6251,定穎,法人說明會,2021/05/18
6285,啟碁,法人說明會,2021/05/18
6470,宇智,法人說明會,2021/05/18
8112,至上,增資股上市,2021/05/18
8215,明基材,法人說明會,2021/05/18
8454,富邦媒,股東會,2021/05/18
8477,創業家,股東會,2021/05/18
8924,大田,股東會,2021/05/18
9910,豐泰,法人說明會,2021/05/18
9939,宏全,法人說明會,2021/05/18
1773,勝一,股東會,2021/05/19
2313,華通,法人說明會,2021/05/19
2337,旺宏,法人說明會,2021/05/19
2887,台新金,法人說明會,2021/05/19
2891,中信金,法人說明會,2021/05/19
3416,融程電,法人說明會,2021/05/19
3631,晟楠,增資股上市,2021/05/19
4766,南寶,法人說明會,2021/05/19
4994,傳奇,法人說明會,2021/05/19
5474,聰泰,業績發表會,2021/05/19
6613,朋億*,業績發表會,2021/05/19
6664,群翊,業績發表會,2021/05/19
8069,元太,法人說明會,2021/05/19
8440,綠電,除權息,2021/05/19
8463,潤泰材,股東會,2021/05/19
8467,波力-KY,股東會,2021/05/19
8927,北基,法人說明會,2021/05/19
9136,巨騰-DR,除權息,2021/05/19
,新光投等債15+,除權息,2021/05/20
,新光15年IG金融債,除權息,2021/05/20
,土銀國泰R1,除權息,2021/05/20
,兆豐國泰R2,除權息,2021/05/20
1301,台塑,法人說明會,2021/05/20
1477,聚陽,法人說明會,2021/05/20
2547,日勝生,法人說明會,2021/05/20
2881,富邦金,法人說明會,2021/05/20
3026,禾伸堂,法人說明會,2021/05/20
3443,創意,股東會,2021/05/20
4571,鈞興-KY,股東會,2021/05/20
6024,群益期,股東會,2021/05/20
6558,興能高,法人說明會,2021/05/20
6670,復盛應用,法人說明會,2021/05/20
8171,天宇,增資股上市,2021/05/20
8342,益張,股東會,2021/05/20
8358,金居,法人說明會,2021/05/20
9919,康那香,法人說明會,2021/05/20
1102,亞泥,法人說明會,2021/05/21
1504,東元,法人說明會,2021/05/21
1590,亞德客-KY,法人說明會,2021/05/21
1701,中化,股東會,2021/05/21
2308,台達電,法人說明會,2021/05/21
2360,致茂,法人說明會,2021/05/21
2637,慧洋-KY,股東會,2021/05/21
3030,德律,法人說明會,2021/05/21
3454,晶睿,法人說明會,2021/05/21
3706,神達,法人說明會,2021/05/21
4188,安克,股東會,2021/05/21
6263,普萊德,業績發表會,2021/05/21
6294,智基,業績發表會,2021/05/21
6496,科懋,股東會,2021/05/21
6568,宏觀,法人說明會,2021/05/21
8083,瑞穎,股東會,2021/05/21
8924,大田,業績發表會,2021/05/21
9940,信義,股東會,2021/05/21
1304,台聚,法人說明會,2021/05/24
2812,台中銀,法人說明會,2021/05/24
2884,玉山金,法人說明會,2021/05/24
3021,鴻名,法人說明會,2021/05/24
4974,亞泰,業績發表會,2021/05/24
5498,凱崴,業績發表會,2021/05/24
6538,倉和,業績發表會,2021/05/24
1101,台泥,法人說明會,2021/05/25
2358,廷鑫,增資股上市,2021/05/25
2633,台灣高鐵,業績發表會,2021/05/25
3010,華立,法人說明會,2021/05/25
3545,敦泰,增資股上市,2021/05/25
3576,聯合再生,業績發表會,2021/05/25
4114,健喬,業績發表會,2021/05/25
4120,友華,業績發表會,2021/05/25
5306,桂盟,法人說明會,2021/05/25
6469,大樹,業績發表會,2021/05/25
91AP,P*-KY,新股掛牌,2021/05/25
8074,鉅橡,除權息,2021/05/25
8422,可寧衛,業績發表會,2021/05/25
9904,寶成,法人說明會,2021/05/25
1789,神隆,法人說明會,2021/05/26
2201,裕隆,法人說明會,2021/05/26
2204,中華,法人說明會,2021/05/26
2227,裕日車,法人說明會,2021/05/26
2308,台達電,法人說明會,2021/05/26
2606,裕民,業績發表會,2021/05/26
2867,三商壽,法人說明會,2021/05/26
2904,匯僑,業績發表會,2021/05/26
3003,健和興,法人說明會,2021/05/26
9958,世紀鋼,業績發表會,2021/05/26
1525,江申,法人說明會,2021/05/27
1609,大亞,業績發表會,2021/05/27
2207,和泰車,法人說明會,2021/05/27
2636,台驊投控,業績發表會,2021/05/27
2845,遠東銀,法人說明會,2021/05/27
2888,新光金,法人說明會,2021/05/27
3031,佰鴻,業績發表會,2021/05/27
3665,貿聯-KY,法人說明會,2021/05/27
4126,太醫,業績發表會,2021/05/27
4763,材料-KY,法人說明會,2021/05/27
5312,寶島科,業績發表會,2021/05/27
5515,建國,法人說明會,2021/05/27
5608,四維航,業績發表會,2021/05/27
6612,奈米醫材,業績發表會,2021/05/27
8926,台汽電,法人說明會,2021/05/27
9941,裕融,法人說明會,2021/05/27
1338,廣華-KY,法人說明會,2021/05/28
2208,台船,增資股上市,2021/05/28
2317,鴻海,法人說明會,2021/05/28
2358,廷鑫,增資股上市,2021/05/28
2461,光群雷,除權息,2021/05/28
2613,中櫃,法人說明會,2021/05/28
6456,GIS-KY,除權息,2021/05/28
8477,創業家,增資股上市,2021/05/28
,土銀富邦R1,除權息,2021/05/03
2250,IKKA-KY,業績發表會,2021/05/04
2412,中華電,法人說明會,2021/05/04
2439,美律,法人說明會,2021/05/04
3045,台灣大,法人說明會,2021/05/04
4968,立積,法人說明會,2021/05/04
5291,邑昇,法人說明會,2021/05/04
5347,世界,法人說明會,2021/05/04
5864,致和證,股東會,2021/05/04
6224,聚鼎,增資股上市,2021/05/04
6412,群電,法人說明會,2021/05/04
6488,環球晶,法人說明會,2021/05/04
6756,威鋒電子,法人說明會,2021/05/04
2308,台達電,法人說明會,2021/05/05
2379,瑞昱,法人說明會,2021/05/05
2385,群光,法人說明會,2021/05/06
2722,夏都,股東會,2021/05/06
2897,王道銀行,法人說明會,2021/05/06
3019,亞光,法人說明會,2021/05/06
3465,進泰電子,法人說明會,2021/05/06
3673,TPK-KY,法人說明會,2021/05/06
4904,遠傳,法人說明會,2021/05/06
6411,晶焱,增資股上市,2021/05/06
8104,錸寶,法人說明會,2021/05/06
,兆豐新光R1,除權息,2021/05/07
1476,儒鴻,法人說明會,2021/05/07
1529,樂事綠能,股東會,2021/05/07
1605,華新,法人說明會,2021/05/07
2211,長榮鋼,增資股上市,2021/05/07
2480,敦陽科,法人說明會,2021/05/07
2483,百容,法人說明會,2021/05/07
2643,捷迅,法人說明會,2021/05/07
3018,同開,股東會,2021/05/07
3092,鴻碩,法人說明會,2021/05/07
3576,聯合再生,股東會,2021/05/07
4529,淳紳,增資股上市,2021/05/07
4967,十銓,法人說明會,2021/05/07
5222,全訊,除權息,2021/05/07
6277,宏正,法人說明會,2021/05/07
8021,尖點,法人說明會,2021/05/07
2385,群光,增資股上市,2021/05/10
3661,世芯-KY,法人說明會,2021/05/10
3703,欣陸,法人說明會,2021/05/10
4960,誠美材,法人說明會,2021/05/10
6219,富旺,股東會,2021/05/10
6462,神盾,法人說明會,2021/05/10
6762,達亞,股東會,2021/05/10
8436,大江,法人說明會,2021/05/10
911608,明輝-DR,除權息,2021/05/10
2308,台達電,法人說明會,2021/05/11
2883,開發金,法人說明會,2021/05/11
3122,笙泉,法人說明會,2021/05/11
3227,原相,法人說明會,2021/05/11
3388,崇越電,業績發表會,2021/05/11
3611,鼎翰,法人說明會,2021/05/11
4162,智擎,法人說明會,2021/05/11
4164,承業醫,法人說明會,2021/05/11
4549,桓達,業績發表會,2021/05/11
4564,元翎,法人說明會,2021/05/11
4972,湯石照明,業績發表會,2021/05/11
6192,巨路,法人說明會,2021/05/11
6285,啟碁,法人說明會,2021/05/11
6531,愛普*,法人說明會,2021/05/11
8150,南茂,法人說明會,2021/05/11
8481,政伸,法人說明會,2021/05/11
9940,信義,法人說明會,2021/05/11
1589,永冠-KY,法人說明會,2021/05/12
2101,南港,股東會,2021/05/12
2101,南港,除權息,2021/05/12
2357,華碩,法人說明會,2021/05/12
3529,力旺,法人說明會,2021/05/12
5306,桂盟,法人說明會,2021/05/12
6112,邁達特,法人說明會,2021/05/12
6412,群電,增資股上市,2021/05/12
8081,致新,法人說明會,2021/05/12
9103,美德醫療-DR,除權息,2021/05/12
1475,業旺,增資股上市,2021/05/13
1723,中碳,法人說明會,2021/05/13
2020,美亞,法人說明會,2021/05/13
2352,佳世達,法人說明會,2021/05/13
3092,鴻碩,上櫃轉上市掛牌,2021/05/13
3338,泰碩,法人說明會,2021/05/13
3702,大聯大,法人說明會,2021/05/13
4440,宜新實業,股東會,2021/05/13
4768,晶呈科技,業績發表會,2021/05/13
5269,祥碩,法人說明會,2021/05/13
5315,光聯,股東會,2021/05/13
5434,崇越,法人說明會,2021/05/13
5871,中租-KY,法人說明會,2021/05/13
6241,易通展,股東會,2021/05/13
6291,沛亨,股東會,2021/05/13
6472,保瑞,法人說明會,2021/05/13
6491,晶碩,法人說明會,2021/05/13
6735,美達科技,業績發表會,2021/05/13
1102,亞泥,法人說明會,2021/05/14
1341,富林-KY,法人說明會,2021/05/14
1907,永豐餘,法人說明會,2021/05/14
2317,鴻海,法人說明會,2021/05/14
2609,陽明,股東會,2021/05/14
4105,東洋,業績發表會,2021/05/14
4971,IET-KY,業績發表會,2021/05/14
5328,華容,業績發表會,2021/05/14
5529,鉅陞,增資股上市,2021/05/14
6414,樺漢,法人說明會,2021/05/14
6589,台康生技,增資股上市,2021/05/14
8210,勤誠,股東會,2021/05/14
9136,巨騰-DR,股東會,2021/05/14
1477,聚陽,增資股上市,2021/04/19
1907,永豐餘,法人說明會,2021/04/19
2458,義隆,法人說明會,2021/04/19
5205,中茂,減資後新股掛牌,2021/04/19
5475,德宏,減資後新股掛牌,2021/04/19
6138,茂達,增資股上市,2021/04/19
9802,鈺齊-KY,法人說明會,2021/04/19
,國泰20年美債,除權息,2021/04/20
,富邦美債1-3,除權息,2021/04/20
,富邦美債7-10,除權息,2021/04/20
,元大美債1-3,除權息,2021/04/20
,群益15年IG電信債,除權息,2021/04/20
,群益15年IG科技債,除權息,2021/04/20
,群益10年IG金融債,除權息,2021/04/20
,國泰5Y+新興債,除權息,2021/04/20
,凱基新興債10+,除權息,2021/04/20
,元大10年IG電能債,除權息,2021/04/20
,中信EM主權債0-5,除權息,2021/04/20
,元大15年EM主權債,除權息,2021/04/20
1711,永光,法人說明會,2021/04/20
2404,漢唐,法人說明會,2021/04/20
8147,正淩,增資股上市,2021/04/20
8171,天宇,除權息,2021/04/20
,FH公司債A3,除權息,2021/04/21
,FH美元信用債1-5Y,除權息,2021/04/21
1341,富林-KY,法人說明會,2021/04/21
1720,生達,法人說明會,2021/04/21
2064,晉椿,除權息,2021/04/21
2634,漢翔,法人說明會,2021/04/21
3090,日電貿,法人說明會,2021/04/21
3346,麗清,增資股上市,2021/04/21
4420,光明,除權息,2021/04/21
5251,天鉞電,增資股上市,2021/04/21
6005,群益證,法人說明會,2021/04/21
6216,居易,增資股上市,2021/04/21
6615,慧智,法人說明會,2021/04/21
6806,森崴能源,除權息,2021/04/21
911622,泰聚亨-DR,股東會,2021/04/21
,第一金金融債10+,除權息,2021/04/22
1229,聯華,除權息,2021/04/22
1535,中宇,法人說明會,2021/04/22
2427,三商電,法人說明會,2021/04/22
2511,太子,法人說明會,2021/04/22
2618,長榮航,法人說明會,2021/04/22
2910,統領,除權息,2021/04/22
3630,新鉅科,股東會,2021/04/22
3682,亞太電,股東臨時會,2021/04/22
6192,巨路,除權息,2021/04/22
6235,華孚,除權息,2021/04/22
6274,台燿,除權息,2021/04/22
6768,志強-KY,新股掛牌,2021/04/22
6804,明係,增資股上市,2021/04/22
8074,鉅橡,股東會,2021/04/22
8112,至上,除權息,2021/04/22
8446,華研,除權息,2021/04/22
911608,明輝-DR,股東會,2021/04/22
2324,仁寶,除權息,2021/04/23
2358,廷鑫,除權息,2021/04/23
2851,中再保,法人說明會,2021/04/23
3557,嘉威,股東會,2021/04/23
4555,氣立,法人說明會,2021/04/23
4991,環宇-KY,增資股上市,2021/04/23
5278,尚凡,除權息,2021/04/23
6271,同欣電,法人說明會,2021/04/23
2630,亞航,增資股上市,2021/04/26
3557,嘉威,除權息,2021/04/26
6202,盛群,法人說明會,2021/04/26
1582,信錦,法人說明會,2021/04/27
2031,新光鋼,法人說明會,2021/04/27
2337,旺宏,法人說明會,2021/04/27
3035,智原,法人說明會,2021/04/27
3036,文曄,法人說明會,2021/04/27
3078,僑威,法人說明會,2021/04/27
3357,臺慶科,新股掛牌,2021/04/27
4991,環宇-KY,法人說明會,2021/04/27
5203,訊連,法人說明會,2021/04/27
5371,中光電,法人說明會,2021/04/27
6239,力成,法人說明會,2021/04/27
6541,泰福-KY,法人說明會,2021/04/27
91AP,P*-KY,業績發表會,2021/04/27
1326,台化,法人說明會,2021/04/28
1457,宜進,除權息,2021/04/28
2303,聯電,法人說明會,2021/04/28
2360,致茂,法人說明會,2021/04/28
2430,燦坤,股東會,2021/04/28
2454,聯發科,法人說明會,2021/04/28
2458,義隆,法人說明會,2021/04/28
2937,集雅社,法人說明會,2021/04/28
3711,日月光投控,法人說明會,2021/04/28
4419,元勝,股東會,2021/04/28
4768,晶呈科技,增資股上市,2021/04/28
4915,致伸,法人說明會,2021/04/28
4966,譜瑞-KY,法人說明會,2021/04/28
5460,同協,除權息,2021/04/28
6020,大展證,法人說明會,2021/04/28
6026,福邦證,除權息,2021/04/28
6176,瑞儀,法人說明會,2021/04/28
6269,台郡,法人說明會,2021/04/28
6465,威潤,股東會,2021/04/28
6510,精測,法人說明會,2021/04/28
6761,穩得,法人說明會,2021/04/28
6823,濾能,除權息,2021/04/28
8440,綠電,股東會,2021/04/28
9103,美德醫療-DR,股東會,2021/04/28
1560,中砂,法人說明會,2021/04/29
1785,光洋科,增資股上市,2021/04/29
2233,宇隆,法人說明會,2021/04/29
2241,艾姆勒,法人說明會,2021/04/29
2301,光寶科,法人說明會,2021/04/29
2308,台達電,法人說明會,2021/04/29
2409,友達,法人說明會,2021/04/29
2889,國票金,法人說明會,2021/04/29
3036,文曄,法人說明會,2021/04/29
3105,穩懋,法人說明會,2021/04/29
3479,安勤,增資股上市,2021/04/29
3545,敦泰,法人說明會,2021/04/29
6021,美好證,增資股上市,2021/04/29
6246,臺龍,增資股上市,2021/04/29
8454,富邦媒,法人說明會,2021/04/29
8933,愛地雅,增資股上市,2021/04/29
2474,可成,法人說明會,2021/04/30
4960,誠美材,股東會,2021/04/30
9105,泰金寶-DR,股東會,2021/04/30
1587,吉茂,法人說明會,2021/04/06
3305,昇貿,增資股上市,2021/04/06
3416,融程電,法人說明會,2021/04/06
6148,驊宏資,除權息,2021/04/06
6165,浪凡,增資股上市,2021/04/06
6598,ABC-KY,增資股上市,2021/04/06
6670,復盛應用,法人說明會,2021/04/06
6789,采鈺,興櫃掛牌,2021/04/06
8933,愛地雅,除權息,2021/04/06
1101,台泥,法人說明會,2021/04/07
1477,聚陽,法人說明會,2021/04/07
1504,東元,法人說明會,2021/04/07
1784,訊聯,業績發表會,2021/04/07
2108,南帝,除權息,2021/04/07
2308,台達電,法人說明會,2021/04/07
2327,國巨,法人說明會,2021/04/07
2353,宏碁,法人說明會,2021/04/07
2439,美律,法人說明會,2021/04/07
2449,京元電子,法人說明會,2021/04/07
2609,陽明,法人說明會,2021/04/07
2723,美食-KY,法人說明會,2021/04/07
2845,遠東銀,法人說明會,2021/04/07
2881,富邦金,法人說明會,2021/04/07
2888,新光金,法人說明會,2021/04/07
3034,聯詠,法人說明會,2021/04/07
3105,穩懋,法人說明會,2021/04/07
3189,景碩,法人說明會,2021/04/07
3529,力旺,法人說明會,2021/04/07
3533,嘉澤,法人說明會,2021/04/07
3642,駿熠電,增資股上市,2021/04/07
3665,貿聯-KY,法人說明會,2021/04/07
3703,欣陸,法人說明會,2021/04/07
4162,智擎,法人說明會,2021/04/07
4433,興采,法人說明會,2021/04/07
4438,廣越,法人說明會,2021/04/07
4551,智伸科,法人說明會,2021/04/07
4552,力達-KY,法人說明會,2021/04/07
4735,豪展,業績發表會,2021/04/07
4766,南寶,法人說明會,2021/04/07
4923,力士,股東會,2021/04/07
4958,臻鼎-KY,法人說明會,2021/04/07
5306,桂盟,法人說明會,2021/04/07
5471,松翰,法人說明會,2021/04/07
5483,中美晶,法人說明會,2021/04/07
5536,聖暉*,法人說明會,2021/04/07
5904,寶雅,法人說明會,2021/04/07
6187,萬潤,法人說明會,2021/04/07
6279,胡連,法人說明會,2021/04/07
6443,元晶,股東會,2021/04/07
6515,穎崴,法人說明會,2021/04/07
6548,長科*,法人說明會,2021/04/07
6561,是方,法人說明會,2021/04/07
6576,逸達,法人說明會,2021/04/07
6762,達亞,法人說明會,2021/04/07
6770,力積電,法人說明會,2021/04/07
6803,崑鼎,法人說明會,2021/04/07
8299,群聯,法人說明會,2021/04/07
8403,盛弘,業績發表會,2021/04/07
8454,富邦媒,法人說明會,2021/04/07
8464,億豐,法人說明會,2021/04/07
8908,欣雄,除權息,2021/04/07
8916,光隆,法人說明會,2021/04/07
8942,森鉅,法人說明會,2021/04/07
9921,巨大,法人說明會,2021/04/07
1216,統一,法人說明會,2021/04/08
1313,聯成,除權息,2021/04/08
1402,遠東新,法人說明會,2021/04/08
1477,聚陽,法人說明會,2021/04/08
1504,東元,法人說明會,2021/04/08
1524,耿鼎,除權息,2021/04/08
1586,和勤,法人說明會,2021/04/08
1590,亞德客-KY,法人說明會,2021/04/08
1712,興農,除權息,2021/04/08
2301,光寶科,法人說明會,2021/04/08
2327,國巨,法人說明會,2021/04/08
2353,宏碁,法人說明會,2021/04/08
2458,義隆,法人說明會,2021/04/08
2474,可成,法人說明會,2021/04/08
2726,雅茗-KY,除權息,2021/04/08
2881,富邦金,法人說明會,2021/04/08
2886,兆豐金,法人說明會,2021/04/08
3003,健和興,除權息,2021/04/08
3008,大立光,法人說明會,2021/04/08
