date,draw_id,draw_results,special_number,guess_size,guess_odd
20220125,111004963,08 14 17 18 22 23 30 36 44 45 49 50 51 59 61 63 68 70 71 75,17,－,和
20220125,111004962,03 08 17 24 30 37 39 41 42 46 55 61 62 64 65 70 71 75 77 80,8,大,小單
20220125,111004961,07 12 14 17 26 33 36 37 42 44 46 49 51 53 55 57 60 68 70 79,68,－,和
20220125,111004960,02 05 08 11 14 16 19 24 31 33 34 35 36 37 44 56 62 68 74 78,44,小,雙
20220125,111004959,04 08 09 13 15 16 24 29 34 39 45 51 53 60 65 71 72 73 76 77,72,－,小單
20220125,111004958,01 03 06 08 10 22 29 33 34 37 38 41 45 47 52 60 65 68 72 75,29,－,和
20220125,111004957,02 06 15 23 28 34 36 40 42 43 44 46 50 57 60 63 67 70 74 79,40,－,雙
20220125,111004956,02 04 05 06 16 18 22 25 31 35 36 37 38 39 41 51 58 62 70 71,38,小,小雙
20220125,111004955,03 08 10 19 20 33 34 36 37 38 40 44 48 49 50 55 56 70 71 78,70,－,雙
20220125,111004954,01 10 12 15 19 25 34 36 39 46 47 51 54 65 68 75 76 77 78 80,15,－,和
20220125,111004953,03 10 15 19 20 23 31 36 39 43 52 58 59 60 61 63 65 71 72 76,23,－,小單
20220125,111004952,01 03 16 21 25 27 28 31 32 40 41 42 44 45 46 53 59 66 67 72,31,－,小單
20220125,111004951,01 12 16 19 21 22 30 31 32 33 37 45 47 48 49 62 66 70 74 77,30,－,和
20220125,111004950,05 10 13 23 27 30 34 36 37 38 41 43 45 57 59 61 62 65 67 72,27,－,單
20220125,111004949,05 11 13 14 15 17 18 19 27 30 32 38 43 45 48 51 56 64 70 72,27,－,和
20220125,111004948,02 03 07 08 10 14 15 17 19 20 22 24 40 46 52 59 63 68 72 80,46,小,雙
20220125,111004947,05 10 16 20 25 31 35 40 44 47 50 59 62 64 69 72 74 75 76 77,44,－,小雙
20220125,111004946,01 05 11 12 15 33 35 38 40 45 47 49 53 55 56 60 66 68 73 74,45,－,小單
20220125,111004945,03 06 08 13 19 24 25 27 37 43 47 55 59 63 66 69 70 72 75 78,69,－,單
20220125,111004944,05 11 19 22 27 28 30 33 35 36 44 45 46 54 57 59 66 73 76 80,45,－,和
20220125,111004943,09 10 13 16 19 24 29 33 34 38 44 46 47 53 56 57 59 66 67 78,67,－,和
20220125,111004942,06 11 12 17 24 26 28 29 31 35 40 41 43 47 62 63 71 72 75 80,62,－,小單
20220125,111004941,07 10 14 25 26 27 30 35 36 37 39 41 52 55 59 63 64 65 68 72,41,－,小單
20220125,111004940,02 05 12 13 17 23 34 35 42 43 45 48 56 61 63 71 73 74 75 78,78,－,小單
20220125,111004939,02 11 16 24 28 35 38 41 42 44 45 49 53 56 61 62 64 65 75 77,2,大,和
20220125,111004938,03 12 17 19 27 32 37 40 44 48 49 51 53 60 62 64 67 73 76 77,62,－,小單
20220125,111004937,01 03 09 15 16 22 23 25 27 37 40 50 54 62 63 67 69 71 75 80,54,－,單
20220125,111004936,01 03 13 16 20 21 25 27 30 37 43 50 54 58 60 63 66 70 77 78,77,－,和
20220125,111004935,02 04 05 08 15 18 19 25 32 33 44 46 49 50 53 54 59 67 71 75,18,－,小單
20220125,111004934,05 12 15 21 22 23 26 28 29 42 45 51 58 59 65 66 71 74 75 77,15,－,小單
20220125,111004933,02 07 08 12 14 15 16 18 19 21 22 26 29 33 47 53 54 61 64 75,61,小,和
20220125,111004932,01 05 07 09 15 17 20 30 34 36 43 55 63 64 66 67 69 70 71 80,80,－,小單
20220125,111004931,03 04 08 11 13 18 21 27 31 32 37 41 47 49 57 59 67 70 78 79,27,－,單
20220125,111004930,04 08 15 16 21 25 28 34 35 38 45 48 52 53 55 58 60 67 76 79,76,－,小雙
20220125,111004929,06 08 10 19 22 28 31 32 35 41 43 44 49 51 52 54 58 69 74 78,58,－,小雙
20220125,111004928,02 07 09 12 16 18 22 24 29 35 39 50 52 59 64 67 68 69 71 78,18,－,小雙
20220125,111004927,01 04 12 20 24 27 31 32 37 44 49 50 52 56 57 58 59 62 66 69,20,－,小雙
20220125,111004926,03 08 09 14 16 21 25 30 31 33 37 40 45 47 48 56 61 72 77 78,45,－,小單
20220125,111004925,03 06 16 17 28 35 41 50 51 52 53 54 56 63 65 68 70 71 73 79,51,大,小單
20220125,111004924,02 04 08 09 15 20 23 26 29 42 46 52 54 56 63 69 73 74 76 77,56,－,小雙
20220125,111004923,01 19 20 23 24 28 32 36 54 58 62 66 70 73 74 75 76 78 79 80,76,－,雙
20220125,111004922,04 07 14 16 19 24 25 27 40 41 42 50 54 62 63 65 69 71 72 74,25,－,小雙
20220125,111004921,06 15 18 22 23 26 29 31 33 35 38 41 43 49 50 52 55 58 76 79,43,－,小單
20220125,111004920,03 07 14 19 28 31 32 33 36 38 46 50 53 54 58 60 62 74 76 80,32,－,雙
20220125,111004919,05 12 19 23 25 26 34 43 44 46 47 48 54 60 65 68 71 72 73 76,46,大,小雙
20220125,111004918,01 15 22 31 34 38 41 42 45 46 49 53 54 59 64 66 68 73 74 78,31,大,小雙
20220125,111004917,05 08 11 20 24 25 36 38 39 40 44 54 55 62 65 69 71 75 77 78,55,－,和
20220125,111004916,04 06 17 18 20 30 35 39 40 45 54 55 59 61 66 68 72 73 74 75,39,－,小雙
20220125,111004915,02 05 06 07 09 10 20 23 24 28 31 32 35 37 38 46 56 58 66 72,58,小,雙
20220125,111004914,03 06 09 12 14 15 18 20 25 36 40 48 50 51 57 61 70 73 75 80,75,－,小雙
20220125,111004913,01 02 03 06 28 30 31 36 38 51 58 60 61 68 70 71 72 73 77 80,80,－,小雙
20220125,111004912,05 08 13 15 16 17 20 28 33 42 46 48 53 58 60 62 64 65 75 80,20,－,小雙
20220125,111004911,03 09 13 22 28 32 38 41 45 51 53 55 60 64 66 67 73 74 76 78,32,大,和
20220125,111004910,01 09 12 14 15 17 25 26 30 33 34 36 40 43 50 52 58 59 63 70,58,小,小雙
20220125,111004909,03 04 08 12 14 16 18 28 29 32 36 43 44 57 58 67 71 75 78 79,4,－,小雙
20220125,111004908,01 05 09 21 25 38 40 46 47 49 51 54 57 60 62 67 69 73 77 80,46,大,單
20220125,111004907,08 12 13 21 23 29 32 53 54 55 57 59 60 66 67 69 72 74 75 77,66,大,小單
20220125,111004906,01 02 06 10 15 18 25 28 31 41 52 54 56 61 66 68 70 77 79 80,56,－,小雙
20220125,111004905,01 02 04 06 09 10 17 22 25 37 38 48 49 54 58 59 61 66 72 76,10,－,小雙
20220125,111004904,03 05 11 15 16 17 18 26 27 31 33 37 38 41 49 55 60 64 67 70,41,小,單
20220125,111004903,04 06 09 11 12 16 18 19 26 27 35 36 41 43 54 62 67 73 75 80,9,－,和
20220125,111004902,03 04 05 08 11 18 27 28 29 33 39 41 43 44 46 50 58 62 65 79,58,－,小單
20220125,111004901,07 08 10 14 19 26 27 29 31 32 33 41 53 56 65 66 71 73 76 80,27,－,小單
20220125,111004900,02 06 11 14 16 23 26 35 40 47 49 50 57 59 65 68 69 74 76 78,26,－,小雙
20220125,111004899,02 03 04 06 09 18 19 21 25 32 45 46 47 51 52 63 69 72 74 75,9,－,小單
20220125,111004898,05 07 10 11 15 18 20 22 26 27 34 35 38 44 49 61 62 69 74 75,49,小,和
20220125,111004897,01 03 07 16 19 20 37 41 47 51 55 58 59 60 61 63 65 67 69 78,60,大,單
20220125,111004896,06 10 20 25 27 29 30 45 48 49 50 51 54 58 59 65 69 70 74 77,27,大,和
20220125,111004895,09 10 20 21 29 32 39 41 42 49 54 58 64 67 68 69 70 73 74 76,49,大,小雙
20220125,111004894,01 02 07 13 16 17 21 29 38 44 48 50 53 56 61 63 64 66 69 78,13,－,和
20220125,111004893,13 18 19 34 35 37 38 40 42 43 53 56 58 60 67 71 76 77 78 80,38,－,小雙
20220125,111004892,03 06 18 19 23 27 35 41 44 45 50 53 59 64 67 70 73 74 77 78,50,大,小單
20220125,111004891,04 12 16 20 22 25 27 35 37 39 43 46 49 52 61 62 64 65 67 69,22,－,小單
20220125,111004890,06 11 13 14 18 23 31 36 40 44 52 56 59 61 63 64 69 71 75 79,79,－,小單
20220125,111004889,03 06 13 14 15 18 19 21 22 34 46 48 49 50 55 60 61 64 69 72,3,－,小雙
20220125,111004888,01 09 11 12 16 18 22 24 34 42 43 49 51 53 58 59 63 75 76 80,63,－,和
20220125,111004887,02 08 11 19 21 24 36 37 38 39 40 50 51 52 56 57 65 71 72 73,50,－,和
20220125,111004886,03 05 07 16 17 21 24 26 30 31 35 42 44 45 49 63 75 78 79 80,80,－,小單
20220125,111004885,03 04 05 07 10 14 17 18 22 25 26 27 28 32 43 46 47 49 59 71,49,小,小單
20220125,111004884,01 08 12 14 23 28 43 46 49 50 54 57 61 65 66 68 70 76 78 80,68,大,雙
20220125,111004883,12 19 22 26 32 37 40 43 44 45 52 57 58 59 62 64 66 70 73 78,64,大,雙
20220125,111004882,11 12 14 15 19 21 22 23 24 25 31 42 43 56 64 65 70 72 73 74,31,－,和
20220125,111004881,01 03 16 27 34 36 38 43 46 49 51 53 54 60 61 63 64 67 72 75,75,大,小單
20220125,111004880,01 05 11 14 16 21 28 29 34 36 41 42 46 48 52 53 57 62 73 77,42,－,和
20220125,111004879,03 04 08 09 11 20 22 23 28 44 48 58 61 66 67 70 71 74 76 78,78,－,雙
20220125,111004878,02 04 05 06 10 11 25 31 33 39 40 44 46 47 50 54 55 62 68 73,50,－,小雙
20220125,111004877,02 06 08 12 16 17 23 28 32 34 36 37 42 44 52 69 70 78 79 80,23,－,雙
20220125,111004876,02 04 09 16 20 22 24 30 31 32 35 40 42 57 62 63 65 68 73 75,32,－,小雙
20220125,111004875,02 05 07 09 18 20 21 23 26 27 30 32 36 39 48 57 60 66 72 74,48,小,小雙
20220125,111004874,02 03 06 08 10 12 15 34 40 47 48 51 55 61 63 67 69 76 77 79,8,－,小單
20220125,111004873,01 05 20 21 30 44 47 51 52 53 55 56 58 59 61 63 70 74 76 78,20,大,和
20220124,111004872,01 02 03 08 16 18 22 31 34 37 38 39 41 47 48 52 61 69 71 74,37,－,和
20220124,111004871,03 06 12 15 21 34 37 40 46 52 54 58 60 61 63 65 70 73 74 75,15,－,小雙
20220124,111004870,03 04 05 08 21 32 33 47 49 51 52 56 58 60 65 75 77 78 79 80,32,大,小單
20220124,111004869,02 07 09 16 17 24 26 31 33 35 39 41 49 51 60 61 65 66 68 69,51,－,單
20220124,111004868,01 03 06 07 12 13 16 17 25 26 32 34 41 42 45 53 57 60 64 79,57,－,小單
20220124,111004867,03 04 14 17 19 24 26 30 32 38 47 50 51 53 55 58 63 68 71 79,32,－,和
20220124,111004866,02 03 12 13 15 16 18 30 31 34 36 37 38 47 49 52 59 68 74 75,75,小,小雙
20220124,111004865,02 07 13 14 15 25 27 28 30 31 32 35 37 39 40 44 58 63 73 77,25,小,小單
20220124,111004864,01 03 04 05 16 18 23 24 27 30 31 33 38 42 44 52 53 56 58 75,18,小,小雙
20220124,111004863,06 10 11 16 19 22 26 27 29 34 35 43 50 51 55 60 61 63 76 77,16,－,小單
20220124,111004862,05 06 08 19 22 23 24 27 29 33 36 44 50 52 56 63 65 69 71 72,63,－,和
20220124,111004861,03 06 25 27 29 36 37 42 43 44 47 49 54 58 59 61 64 65 70 75,75,大,小單
20220124,111004860,03 04 06 07 08 10 13 25 28 29 33 40 50 54 58 60 63 68 72 77,33,－,小雙
20220124,111004859,03 05 13 17 22 29 32 40 42 43 51 53 54 58 61 63 68 70 74 75,63,－,小單
20220124,111004858,01 06 09 14 20 21 22 23 25 26 30 32 39 40 50 57 66 74 75 78,20,小,小雙
20220124,111004857,13 14 17 19 20 29 45 53 54 55 62 65 66 67 69 71 76 78 79 80,53,大,小單
20220124,111004856,03 07 11 19 28 34 35 36 49 51 52 58 60 61 64 66 72 75 76 78,36,－,小雙
20220124,111004855,01 04 10 11 13 19 26 27 31 33 36 38 40 45 48 60 71 72 73 80,36,小,和
20220124,111004854,01 02 04 05 08 14 15 17 20 35 36 39 40 46 55 61 69 75 79 80,15,小,小單
20220124,111004853,03 10 11 17 29 32 34 35 43 47 48 49 61 63 64 67 70 72 76 78,35,－,小單
20220124,111004852,03 05 06 11 13 17 22 25 26 31 38 39 49 51 52 56 59 61 74 77,49,－,單
20220124,111004851,04 10 16 17 19 23 24 31 33 37 38 48 50 54 57 58 64 68 76 79,76,－,小雙
20220124,111004850,10 14 17 18 20 22 24 27 31 33 41 44 45 50 69 70 71 73 74 76,45,－,小雙
20220124,111004849,07 16 18 21 27 29 31 32 33 34 36 38 49 55 56 58 64 66 74 75,49,－,小雙
20220124,111004848,01 02 04 09 18 19 24 31 35 37 38 39 44 47 54 60 73 74 75 78,47,－,和
20220124,111004847,03 06 09 14 17 18 23 25 27 30 34 36 37 44 46 49 53 63 75 78,63,小,小單
20220124,111004846,01 03 04 07 10 19 20 28 30 32 34 50 54 57 59 60 62 69 78 80,59,－,雙
20220124,111004845,04 10 17 22 25 27 28 30 31 32 33 34 38 40 50 55 56 63 73 79,10,小,小雙
20220124,111004844,07 11 12 15 18 28 37 40 44 47 52 54 56 58 60 61 63 72 78 79,28,－,小雙
20220124,111004843,08 20 21 24 30 33 37 41 48 49 52 58 61 62 65 67 68 69 74 80,48,大,小雙
20220124,111004842,06 08 11 17 18 25 26 37 42 44 46 53 58 62 63 65 71 75 79 80,6,－,和
20220124,111004841,01 05 06 18 21 24 27 29 31 33 48 56 58 62 63 64 66 74 78 79,78,－,小雙
20220124,111004840,03 06 13 19 26 30 32 33 36 45 47 51 56 57 59 61 63 66 74 75,30,－,小單
20220124,111004839,04 08 09 10 12 21 26 29 37 39 43 46 56 60 61 67 75 77 79 80,39,－,小單
20220124,111004838,05 06 20 23 26 27 29 35 36 40 44 47 48 49 56 58 63 67 77 80,36,－,和
20220124,111004837,01 02 03 12 13 19 24 25 26 29 30 33 40 41 57 65 67 70 71 74,25,小,小單
20220124,111004836,11 12 14 16 22 23 24 36 37 41 42 48 50 57 58 61 68 73 74 75,42,－,小雙
20220124,111004835,15 16 19 20 27 30 31 36 37 38 43 46 47 51 66 68 70 75 77 79,16,－,小單
20220124,111004834,07 17 21 25 28 37 39 45 46 47 50 53 59 61 62 63 64 68 72 78,62,大,小單
20220124,111004833,04 09 14 17 19 22 25 27 33 34 37 55 56 57 60 65 67 70 77 80,27,－,小單
20220124,111004832,09 16 17 18 19 20 33 34 35 36 43 46 49 57 64 66 67 70 71 74,43,－,和
20220124,111004831,03 04 05 06 18 21 23 24 27 28 38 39 44 50 53 56 64 65 68 73,65,－,小雙
20220124,111004830,01 07 15 17 22 24 29 32 34 35 42 46 51 54 63 67 68 69 70 73,63,－,小單
20220124,111004829,03 09 11 14 18 21 22 23 25 27 31 37 42 45 46 60 64 66 74 80,25,－,和
20220124,111004828,08 11 14 15 20 22 27 30 38 40 42 44 53 60 61 62 66 72 73 75,15,－,雙
20220124,111004827,03 09 16 21 22 32 33 40 48 55 59 60 61 63 64 66 67 73 75 77,40,－,小單
20220124,111004826,01 04 07 11 14 19 23 32 36 37 39 45 47 50 55 59 61 62 66 74,7,－,小單
20220124,111004825,03 04 09 12 14 19 25 28 32 35 37 42 47 51 52 54 60 62 66 76,14,－,小雙
20220124,111004824,03 06 12 16 17 19 22 23 25 35 38 40 45 47 52 55 65 67 76 77,45,－,小單
20220124,111004823,02 04 05 07 15 21 24 28 29 32 47 48 50 51 53 57 58 63 67 72,15,－,小單
20220124,111004822,02 07 08 16 18 26 33 37 43 44 45 52 54 62 65 67 68 72 77 79,44,－,小雙
20220124,111004821,10 12 13 25 26 29 37 39 41 43 46 49 52 64 65 68 69 73 78 79,65,－,小單
20220124,111004820,01 03 04 05 24 28 30 32 35 38 40 41 45 47 51 54 61 71 77 78,3,－,小單
20220124,111004819,07 08 16 18 23 24 25 37 40 41 42 53 56 59 64 66 69 73 74 79,8,－,和
20220124,111004818,02 04 11 26 28 29 30 35 40 41 42 44 47 55 56 59 60 71 76 80,56,－,小雙
20220124,111004817,10 14 16 20 22 25 27 35 36 37 42 44 50 53 54 61 65 69 74 80,53,－,小雙
20220124,111004816,09 10 21 23 26 28 33 34 38 52 54 55 56 59 60 62 64 65 67 78,52,－,小雙
20220124,111004815,01 06 09 15 20 21 24 34 39 46 50 51 52 56 59 60 72 73 78 79,72,－,小雙
20220124,111004814,02 03 04 06 07 17 20 29 33 34 42 43 49 50 53 54 58 70 72 79,4,－,小雙
20220124,111004813,04 13 18 23 24 27 32 33 39 44 45 48 50 53 55 56 67 69 71 78,45,－,小單
20220124,111004812,07 08 09 13 19 22 24 25 27 29 33 36 45 50 55 64 69 74 76 80,74,－,小單
20220124,111004811,02 04 08 11 16 20 24 27 38 41 43 58 59 61 67 70 71 75 77 79,4,－,小單
20220124,111004810,10 18 25 26 33 34 39 41 50 52 53 54 59 60 65 66 74 75 76 80,33,大,小雙
20220124,111004809,02 10 11 15 20 21 22 23 25 39 40 43 46 55 57 63 65 69 70 77,25,－,單
20220124,111004808,03 06 10 11 17 21 22 31 35 46 47 51 53 56 64 69 70 74 76 77,74,－,小單
20220124,111004807,01 09 12 13 25 26 29 32 33 34 40 42 48 49 54 67 68 70 71 79,12,－,和
20220124,111004806,08 11 12 13 14 23 26 35 36 38 42 47 48 49 51 56 57 62 67 80,42,－,小雙
20220124,111004805,06 08 09 12 14 18 22 23 28 35 37 51 61 65 68 70 72 76 78 79,61,－,小雙
20220124,111004804,02 03 06 11 27 32 38 42 43 52 53 54 56 58 62 63 65 70 71 75,6,大,小雙
20220124,111004803,04 05 06 12 23 25 29 31 39 44 46 47 58 63 65 68 69 76 77 79,44,－,小單
20220124,111004802,07 08 21 22 27 30 34 35 41 45 46 47 48 49 54 62 69 72 79 80,69,－,和
20220124,111004801,11 12 15 17 20 21 25 26 31 33 37 42 43 46 58 65 68 75 76 79,42,－,小單
20220124,111004800,01 02 10 13 23 25 26 27 33 35 37 39 43 45 61 66 70 73 79 80,70,－,單
20220124,111004799,10 14 32 33 35 37 39 41 44 45 46 47 49 59 62 66 68 70 72 78,66,大,小雙
20220124,111004798,01 06 09 22 25 27 29 35 39 40 41 43 45 47 50 54 59 61 76 78,9,－,單
20220124,111004797,06 08 11 13 15 16 18 20 26 34 39 42 43 44 48 53 55 58 64 79,58,－,小雙
20220124,111004796,03 06 07 12 17 21 23 24 27 33 44 49 53 56 58 62 70 71 74 78,53,－,和
20220124,111004795,03 05 16 18 22 24 25 26 27 29 39 43 56 58 59 60 67 68 72 77,72,－,和
20220124,111004794,01 03 05 07 20 23 31 36 44 45 46 47 49 54 60 64 66 73 75 76,49,－,小單
20220124,111004793,04 06 08 09 12 17 21 26 37 44 46 48 58 63 64 68 69 70 75 78,78,－,雙
20220124,111004792,02 04 05 07 09 14 15 18 22 26 27 33 36 38 40 42 49 66 71 73,4,小,小雙
20220124,111004791,04 18 23 24 29 30 31 33 39 42 46 52 54 55 56 57 60 66 72 74,30,－,雙
20220124,111004790,01 04 05 09 18 27 28 29 32 33 35 38 39 42 44 51 59 62 66 79,66,小,小單
20220124,111004789,05 07 09 17 20 21 32 33 34 36 43 44 48 54 56 57 63 65 66 76,57,－,和
20220124,111004788,02 04 06 11 12 15 16 17 23 28 41 42 48 49 54 63 67 68 70 77,67,－,小雙
20220124,111004787,02 03 04 12 23 25 28 30 33 35 36 40 41 42 60 61 63 64 79 80,60,－,小雙
20220124,111004786,02 03 04 08 17 18 24 26 28 29 33 38 40 41 48 50 52 53 59 62,59,小,雙
20220124,111004785,01 12 16 19 23 26 28 31 36 40 41 42 45 48 50 58 63 65 75 77,41,－,和
20220124,111004784,01 14 15 18 19 27 29 34 36 38 42 46 48 51 57 58 60 62 74 80,74,－,雙
20220124,111004783,03 07 14 19 21 24 29 32 35 36 41 43 44 46 48 50 61 65 71 76,43,－,小單
20220124,111004782,03 11 16 17 19 24 26 33 36 41 49 55 64 67 68 69 70 72 74 80,11,－,和
20220124,111004781,17 22 27 33 34 37 52 58 59 60 63 64 65 68 70 73 74 75 78 80,75,大,小雙
20220124,111004780,14 21 27 28 31 32 33 36 45 49 52 53 54 55 60 62 65 67 75 78,54,－,小單
20220124,111004779,05 10 15 22 24 25 31 35 39 49 52 53 56 62 66 68 72 73 76 79,15,－,和
20220124,111004778,04 05 07 10 13 14 15 16 27 29 34 38 44 47 48 50 53 61 69 75,10,－,小單
20220124,111004777,05 13 17 18 19 21 24 25 27 30 35 36 44 46 47 52 54 56 68 79,5,－,和
20220124,111004776,04 06 08 16 20 26 31 38 39 41 42 49 51 52 53 54 57 58 62 78,42,－,雙
20220124,111004775,02 11 14 16 28 30 31 32 39 41 46 47 52 58 60 61 66 70 71 80,46,－,雙
20220124,111004774,08 10 16 21 22 31 34 40 42 43 44 45 48 57 65 75 76 77 78 80,57,－,小雙
20220124,111004773,05 08 09 13 15 17 26 32 34 43 47 51 56 61 65 66 68 72 75 80,51,－,小單
20220124,111004772,02 04 06 07 21 26 32 36 47 49 50 51 52 56 57 59 61 67 74 76,4,－,小雙
20220124,111004771,01 03 09 14 19 25 26 28 29 33 35 50 58 60 63 64 67 69 71 75,19,－,單
20220124,111004770,02 06 08 13 15 19 21 23 27 28 34 35 36 37 43 44 51 54 73 80,36,小,小單
20220124,111004769,01 03 04 05 08 09 22 26 29 38 39 50 53 57 60 62 64 67 76 78,67,－,小雙
20220124,111004768,03 07 09 10 12 13 14 15 19 30 31 33 34 35 41 45 52 67 71 72,19,小,單
20220124,111004767,06 08 11 12 19 25 26 34 37 39 49 54 55 61 65 67 73 75 76 78,25,－,小單
20220124,111004766,15 21 24 38 40 43 44 48 51 52 54 57 59 61 66 71 72 75 78 79,52,大,和
20220124,111004765,02 08 13 19 20 24 25 29 41 42 56 57 60 65 66 68 70 73 79 80,68,－,小雙
20220124,111004764,01 05 11 16 17 21 25 26 30 31 42 46 61 63 65 70 71 73 76 78,16,－,小單
20220124,111004763,01 04 07 10 12 18 21 22 26 32 33 37 38 45 47 56 57 72 77 80,10,小,小雙
20220124,111004762,02 03 09 10 17 23 25 27 28 34 48 49 56 57 59 67 68 71 73 79,49,－,單
20220124,111004761,07 08 14 18 20 23 26 27 30 34 35 37 39 47 51 58 64 70 71 75,75,小,和
20220124,111004760,02 04 05 06 15 16 19 23 37 39 40 43 44 47 48 50 52 65 66 71,47,－,和
20220124,111004759,05 08 09 13 18 22 27 29 31 32 40 43 46 49 55 58 66 75 79 80,27,－,小單
20220124,111004758,01 05 10 11 13 23 24 29 30 31 34 36 37 41 62 63 68 69 73 78,34,小,小單
20220124,111004757,01 02 07 13 16 20 25 29 32 34 35 36 41 53 54 64 67 73 77 80,35,－,小單
20220124,111004756,03 06 14 15 18 21 24 25 27 39 40 47 51 52 57 58 68 73 74 79,14,－,小單
20220124,111004755,09 18 20 22 26 28 30 32 33 34 38 48 49 51 56 57 64 67 73 78,20,－,雙
20220124,111004754,10 15 21 27 32 42 43 44 53 54 55 58 59 60 62 69 70 72 73 75,58,大,和
20220124,111004753,01 06 11 15 19 22 26 33 35 41 51 56 61 63 64 66 71 74 79 80,61,－,小單
20220124,111004752,06 07 13 18 26 30 33 37 38 41 50 52 58 61 64 69 72 74 77 79,26,－,小雙
20220124,111004751,02 05 07 12 14 17 19 22 28 29 35 44 48 57 64 65 73 74 75 79,29,－,小單
20220124,111004750,13 14 24 27 29 36 49 50 52 53 54 61 62 66 71 74 76 77 78 79,79,大,小雙
20220124,111004749,01 02 03 05 08 11 13 15 20 22 23 24 25 54 56 57 61 67 72 74,67,小,小單
20220124,111004748,04 06 09 11 12 14 20 21 22 23 30 38 49 50 51 54 55 57 64 65,4,－,小雙
20220124,111004747,01 02 06 08 10 17 28 29 30 32 37 40 43 46 50 65 66 73 79 80,43,－,小雙
20220124,111004746,03 08 09 14 15 21 27 37 46 47 50 52 60 61 62 63 71 72 74 77,61,－,小單
20220124,111004745,07 09 16 18 19 20 26 29 32 33 35 40 42 46 47 48 49 54 73 76,29,－,小雙
20220124,111004744,03 08 15 20 25 26 27 33 36 38 41 43 49 52 53 55 62 63 70 72,36,－,小單
20220124,111004743,06 09 11 12 15 16 17 20 29 30 31 32 47 52 53 56 68 75 76 79,32,－,和
20220124,111004742,04 05 06 10 13 14 17 19 23 25 36 37 43 46 51 57 58 66 74 77,14,－,小單
20220124,111004741,01 02 03 07 12 19 29 36 40 43 45 48 50 62 63 66 68 75 76 78,75,－,小雙
20220124,111004740,04 05 06 08 11 13 19 32 33 36 45 46 50 59 62 68 72 77 78 80,11,－,小雙
20220124,111004739,03 05 09 10 18 22 27 28 34 46 49 52 56 57 58 60 66 68 70 71,34,－,雙
20220124,111004738,04 10 15 19 24 26 29 32 39 41 42 44 51 57 65 67 69 71 72 77,39,－,小單
20220124,111004737,01 08 10 11 15 19 20 23 28 31 37 42 60 65 69 70 71 77 79 80,71,－,小單
20220124,111004736,01 04 12 19 22 24 28 33 40 41 45 53 54 55 61 63 65 69 72 79,19,－,小單
20220124,111004735,08 09 13 18 21 22 23 26 35 37 39 44 46 47 51 60 67 74 75 80,44,－,小單
20220124,111004734,01 02 04 12 17 19 23 27 29 32 33 35 45 50 62 63 67 75 77 79,17,－,單
20220124,111004733,03 06 08 11 14 16 22 27 31 36 39 40 42 52 61 62 63 64 76 77,27,－,小雙
20220124,111004732,02 06 12 13 20 21 22 28 29 31 36 40 43 47 52 63 65 68 74 76,28,－,小雙
20220124,111004731,06 08 12 14 20 25 29 30 35 39 40 43 46 47 51 52 56 62 69 76,14,－,小雙
20220124,111004730,02 03 04 06 09 12 20 21 22 24 32 36 39 40 44 46 59 63 68 72,39,小,雙
20220124,111004729,02 04 06 10 12 13 16 18 20 21 22 25 28 35 36 42 43 51 67 69,67,小,小雙
20220124,111004728,01 10 15 20 22 26 33 40 41 45 51 57 59 62 63 64 68 70 74 77,70,－,和
20220124,111004727,02 04 12 14 26 27 30 36 41 42 54 58 63 65 68 69 74 76 77 78,26,－,雙
20220124,111004726,03 04 11 13 15 21 23 25 29 33 45 46 52 57 59 70 74 76 77 80,77,－,單
20220124,111004725,07 20 21 24 28 29 33 34 35 40 41 43 48 54 64 66 70 76 77 79,54,－,小雙
20220124,111004724,01 09 11 17 18 19 20 21 23 24 28 30 35 39 44 50 70 71 79 80,35,小,小單
20220124,111004723,08 09 17 21 29 31 32 33 39 40 49 51 55 61 62 63 67 69 77 78,39,－,單
20220124,111004722,01 04 05 07 13 18 21 23 25 27 40 41 47 48 54 59 66 72 75 79,21,－,單
20220124,111004721,01 06 11 20 26 29 31 33 37 44 48 57 58 59 62 65 66 72 74 79,59,－,和
20220124,111004720,08 10 12 15 18 24 26 29 30 36 39 49 55 56 59 65 68 71 74 77,26,－,小雙
20220124,111004719,04 06 13 14 29 32 34 40 42 45 47 51 52 54 59 60 61 65 70 79,29,－,小雙
20220124,111004718,10 20 21 22 24 27 28 29 30 39 40 42 45 46 51 53 55 61 70 71,42,－,和
20220124,111004717,02 05 10 11 13 18 21 28 37 44 47 53 58 59 61 67 68 69 71 72,58,－,小單
20220124,111004716,01 02 09 10 12 14 18 20 24 30 31 40 49 50 51 54 55 56 68 78,54,－,雙
20220124,111004715,01 02 04 05 12 14 15 17 29 37 44 46 48 50 52 61 74 75 78 79,52,－,小雙
20220124,111004714,03 09 12 13 14 19 23 30 31 36 44 45 50 57 62 64 65 67 71 75,12,－,小單
20220124,111004713,06 11 17 22 28 37 40 43 46 48 51 52 53 63 64 65 67 73 77 78,64,大,小單
20220124,111004712,02 03 05 08 09 14 19 28 33 40 41 46 50 56 65 66 67 72 76 78,5,－,小雙
20220124,111004711,01 11 26 28 29 30 32 44 45 46 47 52 53 54 58 60 61 64 73 79,53,大,小雙
